person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file
24000,RENT,0.0,MEDICAL,A,10000,7.68,1,0.42,N
67000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,10000,7.14,0,0.15,N
67000,MORTGAGE,12.0,MEDICAL,B,10000,10.25,0,0.15,N
67000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.37,N
67000,MORTGAGE,11.0,EDUCATION,D,24250,14.96,0,0.36,N
24500,RENT,3.0,MEDICAL,B,10000,10.25,1,0.41,N
24600,RENT,0.0,DEBTCONSOLIDATION,A,10000,,1,0.41,N
67000,OWN,12.0,HOMEIMPROVEMENT,B,20000,11.83,0,0.3,N
25000,RENT,1.0,DEBTCONSOLIDATION,A,10000,8.49,1,0.4,N
25000,RENT,0.0,MEDICAL,A,10000,7.29,1,0.4,N
67014,MORTGAGE,18.0,VENTURE,C,16000,13.22,0,0.24,N
67068,OWN,11.0,PERSONAL,A,5000,,0,0.07,N
67200,MORTGAGE,2.0,PERSONAL,A,10000,6.03,0,0.15,N
25368,RENT,0.0,HOMEIMPROVEMENT,C,10000,11.34,1,0.39,N
67200,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10750,6.91,0,0.16,N
26000,RENT,2.0,VENTURE,B,10000,12.42,1,0.38,N
52020,MORTGAGE,5.0,MEDICAL,C,15000,11.03,1,0.25,N
67222,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,11.14,0,0.15,N
67386,MORTGAGE,11.0,HOMEIMPROVEMENT,A,1500,6.91,0,0.02,N
67422,MORTGAGE,13.0,EDUCATION,B,12800,11.49,0,0.19,N
26400,RENT,9.0,EDUCATION,B,10000,10.25,1,0.38,N
67500,MORTGAGE,0.0,DEBTCONSOLIDATION,A,1000,7.4,0,0.01,N
27000,RENT,6.0,DEBTCONSOLIDATION,D,10000,15.62,1,0.37,N
27600,RENT,5.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.36,N
67641,MORTGAGE,6.0,VENTURE,A,10000,8.0,0,0.15,N
67642,MORTGAGE,5.0,PERSONAL,B,17000,11.58,0,0.25,N
67656,OWN,18.0,VENTURE,A,11000,7.88,0,0.16,N
28000,RENT,0.0,MEDICAL,C,10000,12.84,1,0.36,N
67692,MORTGAGE,,PERSONAL,C,23200,15.96,0,0.34,Y
67992,MORTGAGE,0.0,HOMEIMPROVEMENT,A,2000,7.43,0,0.03,N
30000,RENT,12.0,MEDICAL,D,10000,17.58,1,0.33,N
30000,RENT,3.0,PERSONAL,A,10000,8.9,1,0.33,N
68000,OWN,1.0,VENTURE,A,8000,7.9,0,0.12,N
68000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,3000,14.65,0,0.04,Y
30000,RENT,3.0,MEDICAL,D,10000,17.58,1,0.33,N
68000,MORTGAGE,19.0,PERSONAL,E,32000,19.03,0,0.47,Y
68000,OWN,11.0,PERSONAL,A,20000,7.9,0,0.29,N
68000,MORTGAGE,14.0,EDUCATION,A,20000,8.9,0,0.29,N
68000,MORTGAGE,15.0,PERSONAL,A,18000,7.9,0,0.26,N
68000,MORTGAGE,2.0,PERSONAL,B,12000,12.69,0,0.18,N
68000,MORTGAGE,17.0,PERSONAL,D,10000,16.29,0,0.15,N
68000,MORTGAGE,7.0,VENTURE,B,2500,11.71,0,0.04,N
30000,RENT,0.0,VENTURE,D,10000,14.54,1,0.33,N
30000,RENT,0.0,PERSONAL,C,10000,12.68,1,0.33,N
68000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,30000,15.99,0,0.44,N
68000,MORTGAGE,11.0,EDUCATION,B,6000,10.59,0,0.09,N
30000,RENT,7.0,VENTURE,B,10000,10.38,1,0.33,N
68000,MORTGAGE,11.0,EDUCATION,A,4000,5.99,0,0.06,N
30000,RENT,3.0,EDUCATION,E,10000,16.82,1,0.33,N
30000,RENT,2.0,VENTURE,C,10000,,1,0.33,N
68000,MORTGAGE,7.0,EDUCATION,A,3000,5.42,0,0.04,N
68000,MORTGAGE,2.0,MEDICAL,C,5000,12.99,0,0.07,N
68000,MORTGAGE,8.0,PERSONAL,B,3500,11.99,0,0.05,N
30000,RENT,1.0,PERSONAL,C,10000,13.48,1,0.33,N
68000,MORTGAGE,6.0,EDUCATION,C,2000,13.8,0,0.03,N
68000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,18000,10.0,0,0.26,N
30000,RENT,0.0,PERSONAL,D,10000,15.31,1,0.33,N
62000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,13000,9.25,1,0.21,N
30000,RENT,0.0,HOMEIMPROVEMENT,A,10000,8.94,1,0.33,N
68000,MORTGAGE,2.0,EDUCATION,C,6000,13.72,0,0.09,N
30000,RENT,0.0,DEBTCONSOLIDATION,A,10000,9.32,1,0.33,N
68000,MORTGAGE,15.0,PERSONAL,A,13600,7.88,0,0.2,N
30000,RENT,2.0,DEBTCONSOLIDATION,A,10000,8.63,1,0.33,N
30000,RENT,11.0,MEDICAL,C,10000,11.03,1,0.33,N
68000,MORTGAGE,12.0,VENTURE,C,3250,13.23,0,0.05,N
68000,MORTGAGE,12.0,PERSONAL,C,15000,,0,0.22,N
68000,MORTGAGE,1.0,MEDICAL,B,6100,10.25,0,0.09,N
30636,RENT,4.0,PERSONAL,B,10000,10.37,1,0.33,N
68000,MORTGAGE,9.0,MEDICAL,C,3000,12.73,0,0.04,N
62000,MORTGAGE,15.0,DEBTCONSOLIDATION,D,10000,15.33,1,0.16,N
68000,MORTGAGE,14.0,PERSONAL,C,15000,12.73,0,0.22,Y
68000,MORTGAGE,3.0,VENTURE,A,10800,7.88,0,0.16,N
68000,MORTGAGE,15.0,VENTURE,B,5000,12.18,0,0.07,N
68000,MORTGAGE,13.0,EDUCATION,A,10000,7.74,0,0.15,N
68000,OWN,8.0,VENTURE,B,10000,,0,0.15,N
68000,MORTGAGE,9.0,EDUCATION,B,2100,12.53,0,0.03,N
31200,RENT,3.0,EDUCATION,C,10000,13.99,1,0.32,N
68000,OTHER,0.0,VENTURE,B,16000,11.89,0,0.24,N
68000,MORTGAGE,1.0,EDUCATION,C,15000,11.78,0,0.22,N
68000,OWN,0.0,EDUCATION,C,12000,12.09,0,0.18,Y
31200,RENT,4.0,MEDICAL,A,10000,8.0,1,0.32,N
31500,RENT,11.0,EDUCATION,A,10000,7.29,1,0.32,N
32000,RENT,6.0,EDUCATION,B,10000,12.42,1,0.31,N
68004,MORTGAGE,2.0,PERSONAL,B,6000,11.86,0,0.09,N
68004,MORTGAGE,9.0,PERSONAL,B,10000,10.99,0,0.15,N
68004,MORTGAGE,15.0,MEDICAL,B,6000,10.95,0,0.09,N
68004,MORTGAGE,13.0,PERSONAL,B,3500,12.21,0,0.05,N
68340,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.37,N
68400,MORTGAGE,3.0,EDUCATION,B,15000,11.71,0,0.22,N
68400,OWN,0.0,EDUCATION,C,5000,12.99,0,0.07,N
32890,RENT,5.0,EDUCATION,B,10000,10.95,0,0.3,N
32997,RENT,7.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.3,N
33078,RENT,4.0,PERSONAL,A,10000,7.51,0,0.3,N
33200,RENT,0.0,MEDICAL,B,10000,11.71,0,0.3,N
62500,MORTGAGE,3.0,PERSONAL,C,3800,13.11,1,0.06,N
33600,RENT,3.0,DEBTCONSOLIDATION,C,10000,14.72,0,0.3,N
68553,MORTGAGE,1.0,HOMEIMPROVEMENT,C,15000,13.85,0,0.22,Y
33900,RENT,6.0,EDUCATION,D,10000,15.58,0,0.29,N
68700,OWN,0.0,PERSONAL,A,10000,6.92,0,0.15,N
34000,RENT,14.0,HOMEIMPROVEMENT,D,10000,14.54,1,0.29,Y
68800,MORTGAGE,13.0,EDUCATION,A,4800,,0,0.07,N
34000,RENT,7.0,DEBTCONSOLIDATION,C,10000,14.22,0,0.29,N
68804,MORTGAGE,1.0,EDUCATION,A,22000,6.99,0,0.32,N
68808,MORTGAGE,2.0,VENTURE,C,20000,,0,0.29,Y
34000,RENT,4.0,PERSONAL,D,10000,14.74,0,0.29,N
29000,RENT,2.0,PERSONAL,B,10000,12.69,1,0.34,N
35000,RENT,4.0,PERSONAL,D,10000,16.77,0,0.29,Y
35000,RENT,12.0,PERSONAL,D,10000,16.29,0,0.29,N
35000,RENT,11.0,VENTURE,A,10000,8.49,0,0.29,N
69000,MORTGAGE,9.0,MEDICAL,B,4000,9.91,0,0.06,N
29000,RENT,0.0,VENTURE,C,10000,13.06,1,0.34,Y
35000,RENT,6.0,PERSONAL,A,10000,5.79,0,0.29,N
69000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,4000,5.99,0,0.06,N
35000,RENT,3.0,MEDICAL,B,10000,9.88,0,0.29,N
69000,MORTGAGE,13.0,VENTURE,B,10000,9.99,0,0.14,N
35000,RENT,2.0,DEBTCONSOLIDATION,C,10000,13.48,0,0.29,Y
35000,RENT,5.0,VENTURE,C,10000,13.48,0,0.29,N
69000,MORTGAGE,17.0,EDUCATION,B,7200,10.74,0,0.1,N
35000,RENT,5.0,MEDICAL,D,10000,14.61,0,0.29,N
63000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,9000,13.72,1,0.14,Y
69000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.29,N
69000,OWN,11.0,PERSONAL,B,6000,11.12,0,0.09,N
35000,RENT,5.0,MEDICAL,B,10000,12.21,0,0.29,N
69000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,14000,7.51,0,0.2,N
69000,OWN,11.0,HOMEIMPROVEMENT,B,6000,11.86,0,0.09,N
29000,RENT,0.0,DEBTCONSOLIDATION,E,10000,13.75,1,0.34,N
29004,RENT,9.0,EDUCATION,B,10000,11.83,1,0.34,N
29238,RENT,8.0,HOMEIMPROVEMENT,C,10000,12.99,1,0.34,N
69000,MORTGAGE,13.0,MEDICAL,B,15000,10.62,0,0.22,N
29400,RENT,2.0,MEDICAL,D,10000,13.87,1,0.34,N
69000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,9.88,0,0.14,N
63000,OWN,5.0,VENTURE,G,20500,20.9,1,0.33,Y
35665,RENT,2.0,PERSONAL,B,10000,10.08,0,0.28,N
69000,MORTGAGE,2.0,EDUCATION,A,10000,8.94,0,0.14,N
36000,RENT,5.0,PERSONAL,C,10000,,0,0.28,Y
63000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,11200,14.42,1,0.18,Y
36000,RENT,3.0,PERSONAL,B,10000,10.65,0,0.28,N
69000,MORTGAGE,6.0,PERSONAL,D,18000,12.61,0,0.26,N
36000,RENT,,VENTURE,B,10000,11.99,0,0.28,N
36000,RENT,0.0,DEBTCONSOLIDATION,B,10000,11.11,0,0.28,N
30000,RENT,4.0,EDUCATION,B,10000,10.74,1,0.33,N
69500,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,,0,0.22,N
69500,MORTGAGE,11.0,MEDICAL,A,14750,7.49,0,0.21,N
30000,RENT,1.0,HOMEIMPROVEMENT,D,10000,,1,0.33,Y
36000,RENT,3.0,PERSONAL,E,10000,17.19,0,0.28,Y
69592,MORTGAGE,4.0,MEDICAL,B,6500,10.74,0,0.09,N
63600,MORTGAGE,5.0,DEBTCONSOLIDATION,B,4800,12.42,1,0.08,N
69600,MORTGAGE,17.0,PERSONAL,B,16000,11.99,0,0.23,N
36000,RENT,13.0,MEDICAL,A,10000,8.59,0,0.28,N
69638,MORTGAGE,5.0,EDUCATION,B,16725,10.74,0,0.24,N
69830,OWN,3.0,EDUCATION,E,15000,16.45,0,0.21,Y
69900,MORTGAGE,16.0,PERSONAL,B,18000,11.49,0,0.26,N
30000,RENT,4.0,DEBTCONSOLIDATION,D,10000,14.42,1,0.33,N
69900,MORTGAGE,6.0,VENTURE,A,12000,7.49,0,0.17,N
69930,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6300,7.14,0,0.09,N
69936,MORTGAGE,11.0,DEBTCONSOLIDATION,A,8000,7.66,0,0.11,N
69960,MORTGAGE,3.0,PERSONAL,A,10000,,0,0.14,N
69996,MORTGAGE,11.0,MEDICAL,B,3200,9.99,0,0.05,N
36996,RENT,5.0,EDUCATION,A,10000,8.9,0,0.27,N
37000,RENT,2.0,VENTURE,A,10000,7.88,0,0.27,N
37000,RENT,1.0,MEDICAL,C,10000,12.53,0,0.27,N
69996,MORTGAGE,11.0,EDUCATION,A,3400,6.39,0,0.05,N
69996,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,10.75,0,0.09,N
37965,RENT,3.0,PERSONAL,A,10000,9.63,0,0.26,N
69996,OWN,14.0,VENTURE,C,6000,14.26,0,0.09,N
69996,MORTGAGE,1.0,HOMEIMPROVEMENT,B,7200,11.83,0,0.1,N
38000,RENT,0.0,DEBTCONSOLIDATION,A,10000,8.49,0,0.26,N
69996,MORTGAGE,14.0,PERSONAL,B,11250,12.21,0,0.16,N
64000,MORTGAGE,8.0,VENTURE,C,12000,,1,0.19,N
38000,RENT,0.0,VENTURE,B,10000,9.76,0,0.26,N
38004,RENT,4.0,MEDICAL,B,10000,9.99,0,0.26,N
38004,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.61,0,0.26,N
70000,MORTGAGE,9.0,MEDICAL,A,18000,8.9,0,0.26,N
70000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,,0,0.14,N
70000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,18000,,0,0.26,N
38400,RENT,5.0,MEDICAL,C,10000,15.23,0,0.26,Y
38400,RENT,3.0,MEDICAL,A,10000,7.49,0,0.26,N
70000,MORTGAGE,11.0,PERSONAL,C,3000,,0,0.04,Y
70000,MORTGAGE,9.0,EDUCATION,A,16000,7.9,0,0.23,N
70000,MORTGAGE,0.0,MEDICAL,A,3000,8.9,0,0.04,N
38400,RENT,1.0,VENTURE,B,10000,10.39,0,0.26,N
70000,MORTGAGE,4.0,MEDICAL,B,10200,12.42,0,0.15,N
70000,MORTGAGE,9.0,MEDICAL,A,7000,8.9,0,0.1,N
70000,OWN,6.0,VENTURE,D,14000,16.29,0,0.2,Y
70000,MORTGAGE,7.0,EDUCATION,C,15000,14.65,0,0.21,N
39000,RENT,2.0,MEDICAL,B,10000,10.25,0,0.26,N
70000,MORTGAGE,7.0,EDUCATION,A,8000,6.62,0,0.11,N
70000,MORTGAGE,6.0,EDUCATION,E,22000,19.91,0,0.31,Y
39312,RENT,5.0,PERSONAL,D,10000,15.7,0,0.25,N
70000,MORTGAGE,8.0,PERSONAL,C,1800,14.65,0,0.03,Y
70000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5200,7.51,0,0.07,N
70000,MORTGAGE,5.0,MEDICAL,B,31825,12.69,0,0.45,N
39996,RENT,3.0,PERSONAL,D,10000,15.37,0,0.25,Y
70000,MORTGAGE,11.0,EDUCATION,C,6000,14.27,0,0.09,Y
40000,RENT,4.0,VENTURE,D,10000,,0,0.25,N
70000,MORTGAGE,0.0,MEDICAL,B,12000,11.71,0,0.17,N
70000,MORTGAGE,8.0,VENTURE,B,12000,9.91,0,0.17,N
70000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5500,13.49,0,0.08,Y
70000,MORTGAGE,11.0,VENTURE,A,4500,7.9,0,0.06,N
70000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12800,,0,0.18,N
70000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,5000,11.71,0,0.07,N
40000,RENT,0.0,EDUCATION,B,10000,12.42,0,0.25,N
70000,MORTGAGE,14.0,EDUCATION,B,8000,9.91,0,0.11,N
40000,RENT,11.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.25,N
70000,MORTGAGE,2.0,VENTURE,A,5600,6.62,0,0.08,N
34000,RENT,3.0,MEDICAL,D,10000,16.77,1,0.29,N
70000,MORTGAGE,5.0,VENTURE,C,4600,14.79,0,0.07,N
70000,OWN,13.0,PERSONAL,D,25000,15.62,0,0.36,Y
34000,RENT,3.0,VENTURE,C,10000,13.49,1,0.29,N
70000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3700,5.99,0,0.05,N
70000,MORTGAGE,11.0,PERSONAL,A,5600,5.42,0,0.08,N
70000,MORTGAGE,,DEBTCONSOLIDATION,A,24000,5.99,0,0.34,N
70000,OWN,17.0,VENTURE,A,24000,7.49,0,0.34,N
70000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4200,10.99,0,0.06,N
70000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,20000,11.49,0,0.29,N
70000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,10000,16.89,0,0.14,Y
54400,MORTGAGE,11.0,MEDICAL,D,3000,,1,0.05,Y
70000,MORTGAGE,11.0,PERSONAL,A,3000,5.42,0,0.04,N
70000,OWN,12.0,VENTURE,A,3000,7.49,0,0.04,N
34000,RENT,4.0,MEDICAL,D,10000,15.33,1,0.29,Y
70000,OWN,0.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.14,N
40000,RENT,4.0,PERSONAL,D,10000,,0,0.25,Y
40000,RENT,10.0,DEBTCONSOLIDATION,B,10000,11.36,0,0.25,N
70000,MORTGAGE,13.0,MEDICAL,A,10000,6.99,0,0.14,N
34000,RENT,0.0,DEBTCONSOLIDATION,B,10000,12.53,1,0.29,N
70000,MORTGAGE,7.0,PERSONAL,A,6000,5.42,0,0.09,N
34000,RENT,0.0,PERSONAL,D,10000,15.37,1,0.29,Y
70000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,8.49,0,0.11,N
54400,MORTGAGE,12.0,MEDICAL,C,18000,12.99,1,0.28,Y
70000,MORTGAGE,9.0,MEDICAL,A,6000,7.49,0,0.09,N
70000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.49,0,0.21,N
70000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,8500,11.14,0,0.12,N
70000,MORTGAGE,0.0,MEDICAL,B,33000,,0,0.47,N
70000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,,0,0.29,N
40000,RENT,2.0,VENTURE,C,10000,11.41,0,0.25,N
40992,RENT,0.0,MEDICAL,C,10000,14.27,0,0.24,Y
70000,MORTGAGE,5.0,VENTURE,A,14000,7.49,0,0.2,N
70000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,5000,6.99,0,0.07,N
41300,RENT,18.0,EDUCATION,C,10000,13.48,0,0.24,Y
41500,RENT,0.0,MEDICAL,C,10000,11.09,0,0.24,Y
70000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,7000,7.66,0,0.1,N
70000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3000,9.63,0,0.04,N
54400,MORTGAGE,,MEDICAL,D,15000,15.65,1,0.23,Y
70000,MORTGAGE,5.0,VENTURE,A,6000,,0,0.09,N
42000,RENT,4.0,MEDICAL,C,10000,16.11,0,0.24,N
70000,MORTGAGE,3.0,VENTURE,A,4000,5.79,0,0.06,N
70000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,25000,7.66,0,0.36,N
70000,MORTGAGE,0.0,EDUCATION,A,8000,,0,0.11,N
54400,MORTGAGE,1.0,MEDICAL,D,27050,14.54,1,0.42,N
42000,RENT,4.0,VENTURE,A,10000,,0,0.24,N
42000,RENT,2.0,MEDICAL,A,10000,,0,0.24,N
42000,RENT,1.0,EDUCATION,A,10000,,0,0.24,N
42000,RENT,12.0,EDUCATION,A,10000,9.32,0,0.24,N
42500,RENT,2.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.24,N
43000,RENT,11.0,MEDICAL,B,10000,12.42,0,0.23,N
70000,MORTGAGE,14.0,PERSONAL,E,14000,16.4,0,0.2,N
70000,OWN,4.0,PERSONAL,D,25000,15.57,0,0.36,N
70000,MORTGAGE,4.0,MEDICAL,A,12000,6.91,0,0.17,N
70000,MORTGAGE,3.0,PERSONAL,A,8400,6.91,0,0.12,N
70000,OWN,2.0,HOMEIMPROVEMENT,B,2250,10.36,0,0.03,N
70000,MORTGAGE,8.0,MEDICAL,A,1300,5.79,0,0.02,N
70000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,1000,6.54,0,0.01,N
43080,RENT,7.0,PERSONAL,C,10000,13.98,0,0.23,N
70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.29,N
43200,RENT,4.0,EDUCATION,A,10000,7.49,0,0.23,N
70000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,8000,14.46,0,0.11,N
43288,RENT,7.0,MEDICAL,B,10000,10.74,0,0.23,N
70000,MORTGAGE,5.0,EDUCATION,A,4000,6.54,0,0.06,N
43337,RENT,17.0,PERSONAL,A,10000,6.92,0,0.23,N
70000,OWN,13.0,VENTURE,A,13000,6.91,0,0.19,N
70000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10200,6.91,0,0.15,N
44000,RENT,12.0,MEDICAL,D,10000,16.77,0,0.23,N
54400,MORTGAGE,3.0,MEDICAL,A,23500,6.91,1,0.37,N
70000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,14000,12.61,0,0.2,Y
44000,RENT,8.0,DEBTCONSOLIDATION,A,10000,6.54,0,0.23,N
38469,RENT,0.0,HOMEIMPROVEMENT,C,10000,12.23,1,0.26,Y
45000,RENT,4.0,VENTURE,B,10000,12.42,0,0.22,N
70000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,9000,7.14,0,0.13,N
70000,MORTGAGE,15.0,PERSONAL,A,12250,7.51,0,0.17,N
45000,RENT,5.0,PERSONAL,A,10000,7.51,0,0.22,N
45000,RENT,,VENTURE,B,10000,11.71,0,0.22,N
45000,RENT,4.0,EDUCATION,B,10000,10.65,0,0.22,N
64000,MORTGAGE,10.0,HOMEIMPROVEMENT,E,6000,16.45,1,0.09,Y
70000,MORTGAGE,7.0,MEDICAL,A,4000,6.39,0,0.06,N
45000,RENT,1.0,DEBTCONSOLIDATION,B,10000,9.91,0,0.22,N
70000,OWN,1.0,MEDICAL,A,14400,7.88,0,0.21,N
70000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,10000,10.75,0,0.14,N
45000,RENT,7.0,MEDICAL,B,10000,,0,0.22,N
70000,MORTGAGE,7.0,MEDICAL,B,4000,11.86,0,0.06,N
70000,OWN,7.0,VENTURE,B,8000,11.49,0,0.11,N
70000,MORTGAGE,3.0,PERSONAL,A,8000,7.88,0,0.11,N
45000,RENT,1.0,EDUCATION,C,10000,,0,0.22,N
54400,MORTGAGE,2.0,MEDICAL,B,5000,11.86,1,0.08,N
45000,RENT,2.0,VENTURE,B,10000,10.36,0,0.22,N
70000,MORTGAGE,1.0,EDUCATION,B,20000,9.88,0,0.29,N
70000,MORTGAGE,12.0,PERSONAL,A,3000,6.39,0,0.04,N
70000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,15000,12.73,0,0.21,Y
39000,RENT,6.0,MEDICAL,D,10000,14.96,1,0.26,N
64000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,25000,10.62,1,0.39,N
45000,RENT,9.0,DEBTCONSOLIDATION,A,10000,7.51,0,0.22,N
45000,RENT,,MEDICAL,C,10000,14.22,0,0.22,Y
39000,RENT,2.0,MEDICAL,C,10000,13.16,1,0.26,N
70000,MORTGAGE,14.0,MEDICAL,A,6000,,0,0.09,N
54400,MORTGAGE,6.0,MEDICAL,D,5000,16.07,1,0.08,N
39000,RENT,1.0,HOMEIMPROVEMENT,D,10000,14.11,1,0.26,Y
70000,MORTGAGE,2.0,MEDICAL,B,4625,10.62,0,0.07,N
70000,MORTGAGE,16.0,VENTURE,A,14000,7.88,0,0.2,N
70000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,9.88,0,0.14,N
70000,OWN,6.0,VENTURE,B,17000,9.88,0,0.24,N
64000,MORTGAGE,,DEBTCONSOLIDATION,B,10000,10.25,1,0.16,N
45000,RENT,4.0,VENTURE,D,10000,13.36,0,0.22,N
54400,MORTGAGE,11.0,MEDICAL,D,11000,15.33,1,0.17,Y
70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6500,7.88,0,0.09,N
70000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,13.85,0,0.14,N
45000,RENT,1.0,MEDICAL,B,10000,9.2,0,0.22,N
52800,RENT,2.0,DEBTCONSOLIDATION,B,4325,10.75,0,0.08,N
70000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,13.57,0,0.04,Y
64000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,5100,13.22,1,0.08,N
10380,RENT,,VENTURE,C,4250,12.68,1,0.41,Y
35000,RENT,5.0,VENTURE,F,4250,16.96,0,0.12,N
70000,MORTGAGE,16.0,PERSONAL,A,4000,7.74,0,0.06,N
10800,RENT,0.0,DEBTCONSOLIDATION,B,4200,11.83,1,0.39,N
14400,RENT,0.0,DEBTCONSOLIDATION,C,4200,14.17,1,0.29,Y
70000,MORTGAGE,7.0,VENTURE,D,8000,16.0,0,0.11,N
70000,MORTGAGE,0.0,PERSONAL,C,5600,13.57,0,0.08,Y
70000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000,12.18,0,0.29,N
39600,RENT,4.0,DEBTCONSOLIDATION,F,10000,20.89,1,0.25,Y
70000,MORTGAGE,11.0,EDUCATION,A,2000,7.4,0,0.03,N
70000,OTHER,1.0,PERSONAL,B,5000,11.14,0,0.07,N
70000,MORTGAGE,11.0,VENTURE,E,15000,16.0,0,0.21,N
64000,MORTGAGE,12.0,EDUCATION,B,6000,,1,0.09,N
45996,RENT,3.0,VENTURE,C,10000,,0,0.22,Y
46000,RENT,16.0,PERSONAL,B,10000,10.59,0,0.22,N
46000,RENT,3.0,MEDICAL,E,10000,17.14,0,0.22,N
46000,RENT,0.0,MEDICAL,A,10000,7.51,0,0.22,N
40000,RENT,1.0,HOMEIMPROVEMENT,C,10000,13.16,1,0.25,N
46000,RENT,1.0,VENTURE,A,10000,9.32,0,0.22,N
70000,OWN,0.0,PERSONAL,C,15000,12.84,0,0.21,N
30000,RENT,6.0,VENTURE,C,4200,15.23,0,0.14,Y
30000,RENT,5.0,VENTURE,A,4200,5.79,0,0.14,N
70000,MORTGAGE,3.0,VENTURE,C,20000,12.84,0,0.29,Y
30000,RENT,2.0,VENTURE,B,4200,12.53,0,0.14,N
30996,RENT,18.0,EDUCATION,C,4200,14.79,0,0.14,Y
64000,OTHER,11.0,PERSONAL,A,15000,9.63,1,0.23,N
31500,RENT,2.0,MEDICAL,B,4200,9.99,0,0.13,N
32000,RENT,3.0,MEDICAL,A,4200,8.0,0,0.13,N
33600,RENT,12.0,EDUCATION,B,4200,10.0,0,0.13,N
35000,RENT,3.0,PERSONAL,A,4200,,0,0.12,N
36000,RENT,2.0,EDUCATION,C,4200,14.27,0,0.12,Y
64000,MORTGAGE,13.0,PERSONAL,B,24000,10.71,1,0.38,N
70000,MORTGAGE,0.0,VENTURE,B,5275,,0,0.08,N
70000,MORTGAGE,0.0,EDUCATION,A,5000,7.43,0,0.07,N
70008,MORTGAGE,8.0,MEDICAL,A,5000,5.99,0,0.07,N
40000,RENT,0.0,PERSONAL,C,4200,12.68,0,0.1,N
70116,MORTGAGE,,PERSONAL,B,5000,11.71,0,0.07,N
40000,RENT,2.0,VENTURE,A,4200,7.51,0,0.1,N
70197,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4100,7.51,0,0.06,N
70200,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6000,7.29,0,0.09,N
70254,OWN,12.0,VENTURE,A,3500,6.62,0,0.05,N
70356,MORTGAGE,12.0,EDUCATION,B,6000,11.11,0,0.09,N
